Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 28, 2019",9.91,10.55,9.89,10.37,"100,626,963","1,463,309,043"
"Feb 27, 2019",9.52,10.12,9.44,9.90,"93,800,328","1,397,514,790"
"Feb 26, 2019",9.82,9.87,9.45,9.52,"88,437,694","1,344,215,777"
"Feb 25, 2019",10.07,10.29,9.54,9.84,"146,043,498","1,389,450,859"
"Feb 24, 2019",10.80,11.09,9.62,10.11,"113,588,899","1,427,720,907"
"Feb 23, 2019",10.82,10.87,10.46,10.78,"81,628,102","1,522,126,090"
"Feb 22, 2019",10.45,10.99,10.43,10.84,"82,256,314","1,529,935,070"
"Feb 21, 2019",10.99,10.99,10.23,10.49,"85,754,656","1,481,339,199"
"Feb 20, 2019",10.52,11.32,10.52,10.97,"118,033,473","1,548,138,352"
"Feb 19, 2019",9.65,11.11,9.58,10.56,"128,091,178","1,491,247,773"
"Feb 18, 2019",9.22,9.74,9.18,9.63,"79,003,060","1,360,146,167"
"Feb 17, 2019",9.13,9.22,8.92,9.22,"66,977,126","1,301,079,823"
"Feb 16, 2019",9.32,9.34,9.08,9.13,"65,705,040","1,288,826,514"
"Feb 15, 2019",8.82,9.51,8.78,9.27,"83,961,438","1,309,237,748"
"Feb 14, 2019",8.93,9.07,8.46,8.78,"72,389,547","1,239,809,925"
"Feb 13, 2019",9.33,9.33,8.79,8.94,"95,068,052","1,262,260,337"
"Feb 12, 2019",9.53,9.75,8.98,9.34,"123,194,872","1,318,830,505"
"Feb 11, 2019",9.19,9.82,9.15,9.55,"136,029,624","1,348,481,387"
"Feb 10, 2019",8.86,9.34,8.86,9.21,"125,419,865","1,300,443,647"
"Feb 09, 2019",8.60,8.93,8.47,8.87,"106,420,119","1,252,418,196"
"Feb 08, 2019",7.78,8.83,7.65,8.58,"103,694,036","1,210,659,827"
"Feb 07, 2019",8.10,8.43,7.70,7.73,"86,056,681","1,091,332,443"
"Feb 06, 2019",7.86,8.47,7.41,8.09,"118,867,601","1,141,569,622"
"Feb 05, 2019",7.06,7.91,6.96,7.82,"96,588,397","1,010,127,808"
"Feb 04, 2019",6.77,7.17,6.70,7.10,"71,959,989","917,210,595"
"Feb 03, 2019",6.89,6.92,6.62,6.74,"59,942,158","870,405,723"
"Feb 02, 2019",6.55,6.89,6.53,6.89,"56,627,089","890,238,048"
"Feb 01, 2019",6.26,6.65,6.17,6.56,"56,050,947","847,729,319"
