Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 30, 2020",15.49,15.59,15.32,15.41,"151,582,461","2,397,377,912"
"Jun 29, 2020",15.41,15.60,15.23,15.51,"167,963,469","2,411,632,830"
"Jun 28, 2020",15.19,15.51,15.02,15.42,"159,817,886","2,398,389,948"
"Jun 27, 2020",15.75,15.90,15.08,15.19,"152,435,707","2,361,864,421"
"Jun 26, 2020",15.92,16.01,15.64,15.75,"136,599,245","2,449,582,459"
"Jun 25, 2020",16.02,16.05,15.63,15.92,"143,049,947","2,476,565,795"
"Jun 24, 2020",16.43,16.66,16.01,16.03,"168,239,834","2,492,749,448"
"Jun 23, 2020",16.47,16.50,16.26,16.42,"165,960,947","2,554,312,286"
"Jun 22, 2020",16.00,16.48,16.00,16.48,"181,943,736","2,562,512,331"
"Jun 21, 2020",16.04,16.25,15.98,16.00,"151,504,787","2,488,778,109"
"Jun 20, 2020",15.91,16.14,15.81,16.05,"158,722,069","2,495,984,577"
"Jun 19, 2020",16.21,16.29,15.90,15.91,"160,670,035","2,474,135,854"
"Jun 18, 2020",16.40,16.53,15.98,16.21,"176,409,002","2,521,030,877"
"Jun 17, 2020",16.42,16.61,16.11,16.40,"190,623,459","2,551,197,615"
"Jun 16, 2020",16.39,16.62,16.24,16.42,"197,512,179","2,554,217,172"
"Jun 15, 2020",16.66,16.68,15.63,16.38,"205,913,863","2,548,438,215"
"Jun 14, 2020",16.83,16.87,16.55,16.66,"197,988,813","2,590,657,273"
"Jun 13, 2020",16.68,16.84,16.54,16.82,"217,773,557","2,616,708,430"
"Jun 12, 2020",16.29,16.78,16.16,16.67,"220,884,223","2,592,663,212"
"Jun 11, 2020",17.41,17.52,16.21,16.31,"214,293,278","2,536,636,730"
"Jun 10, 2020",17.44,17.50,17.26,17.41,"218,805,704","2,707,966,985"
"Jun 09, 2020",17.40,17.48,17.25,17.44,"203,076,335","2,711,841,300"
"Jun 08, 2020",17.45,17.56,17.29,17.39,"201,873,195","2,705,254,792"
"Jun 07, 2020",17.54,17.65,16.96,17.45,"229,571,456","2,713,654,465"
"Jun 06, 2020",17.69,17.91,17.53,17.54,"247,410,758","2,727,481,713"
"Jun 05, 2020",17.57,17.90,17.49,17.69,"264,892,611","2,751,255,650"
"Jun 04, 2020",17.55,17.65,17.14,17.57,"251,564,500","2,732,138,446"
"Jun 03, 2020",17.23,17.62,17.10,17.55,"278,598,569","2,728,954,685"
"Jun 02, 2020",17.92,18.16,16.90,17.24,"285,916,007","2,681,344,663"
"Jun 01, 2020",17.07,18.00,17.01,17.91,"343,444,957","2,786,431,039"
