Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 30, 2020",28.83,29.58,28.03,29.33,"398,597,227","4,235,586,350"
"Sep 29, 2020",26.99,29.02,26.98,28.85,"428,302,897","4,166,537,215"
"Sep 28, 2020",26.24,27.75,25.91,26.98,"367,437,239","3,896,766,709"
"Sep 27, 2020",26.24,26.89,25.63,26.24,"307,235,511","3,789,208,844"
"Sep 26, 2020",24.71,26.48,24.57,26.24,"341,846,108","3,789,003,004"
"Sep 25, 2020",24.63,25.11,23.88,24.68,"314,771,614","3,563,719,938"
"Sep 24, 2020",22.87,24.67,22.69,24.62,"334,899,570","3,555,583,245"
"Sep 23, 2020",24.10,24.35,22.69,22.87,"306,156,084","3,302,964,909"
"Sep 22, 2020",23.19,24.52,22.85,24.10,"340,023,558","3,480,304,977"
"Sep 21, 2020",26.43,26.70,22.55,23.27,"462,503,299","3,360,034,461"
"Sep 20, 2020",27.25,27.33,25.26,26.39,"343,197,520","3,811,197,212"
"Sep 19, 2020",27.62,27.88,26.76,27.25,"331,216,806","3,935,239,344"
"Sep 18, 2020",26.99,28.78,26.71,27.40,"482,149,967","3,956,664,775"
"Sep 17, 2020",27.93,28.84,26.14,26.99,"512,578,971","3,897,985,086"
"Sep 16, 2020",27.20,28.52,26.08,27.96,"664,539,530","4,038,270,839"
"Sep 15, 2020",31.16,31.27,26.86,27.20,"861,821,910","3,928,203,643"
"Sep 14, 2020",31.10,33.49,29.17,31.18,"1,009,392,260","4,502,400,574"
"Sep 13, 2020",28.53,32.33,28.22,31.06,"1,144,638,251","4,485,069,875"
"Sep 12, 2020",25.45,28.53,25.45,28.53,"688,007,352","4,119,897,328"
"Sep 11, 2020",24.56,25.73,23.08,25.45,"420,689,466","3,675,351,150"
"Sep 10, 2020",24.54,25.61,24.21,24.56,"456,365,135","3,546,608,927"
"Sep 09, 2020",23.22,24.56,22.54,24.53,"456,284,484","3,542,334,928"
"Sep 08, 2020",22.43,23.42,21.36,23.19,"555,422,363","3,348,824,083"
"Sep 07, 2020",23.19,23.51,20.27,22.39,"555,588,378","3,233,740,277"
"Sep 06, 2020",19.48,23.41,18.68,23.19,"740,680,573","3,348,883,884"
"Sep 05, 2020",21.04,21.55,18.18,19.48,"399,969,033","2,812,861,769"
"Sep 04, 2020",20.60,21.83,19.98,21.06,"489,923,568","3,040,639,911"
"Sep 03, 2020",24.70,25.51,20.52,20.62,"574,956,638","2,977,646,779"
"Sep 02, 2020",24.81,25.79,23.61,24.69,"577,817,197","3,565,450,183"
"Sep 01, 2020",23.19,25.41,22.99,24.82,"450,200,844","3,584,473,534"
