Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 31, 2018",13.21,14.06,13.04,13.78,"66,537,000","1,315,723,211"
"Jul 30, 2018",13.95,13.95,13.07,13.22,"35,991,600","1,262,379,467"
"Jul 29, 2018",14.60,14.70,13.66,14.02,"56,547,100","1,339,200,189"
"Jul 28, 2018",14.03,14.87,13.72,14.60,"75,159,904","1,394,645,209"
"Jul 27, 2018",13.39,14.03,13.06,13.92,"66,040,700","1,329,792,206"
"Jul 26, 2018",12.92,13.55,12.91,13.40,"61,881,400","1,279,609,926"
"Jul 25, 2018",12.09,13.47,12.08,12.94,"72,083,200","1,235,874,742"
"Jul 24, 2018",12.02,12.25,11.65,12.15,"46,762,700","1,160,009,144"
"Jul 23, 2018",12.14,12.34,11.91,12.02,"28,137,700","1,148,050,977"
"Jul 22, 2018",12.19,12.27,11.96,12.12,"20,692,400","1,157,602,229"
"Jul 21, 2018",12.07,12.46,11.90,12.19,"28,726,700","1,163,848,748"
"Jul 20, 2018",12.92,12.97,11.89,12.07,"40,466,000","1,152,922,115"
"Jul 19, 2018",12.83,13.35,12.77,12.92,"49,364,800","1,233,830,774"
"Jul 18, 2018",13.74,13.86,12.72,12.86,"75,446,304","1,228,749,507"
"Jul 17, 2018",13.36,13.89,12.87,13.71,"74,443,200","1,563,825,403"
"Jul 16, 2018",12.31,13.39,12.20,13.24,"47,198,600","1,509,598,770"
"Jul 15, 2018",12.09,12.40,12.02,12.29,"26,346,900","1,401,464,818"
"Jul 14, 2018",12.19,12.27,11.97,12.10,"21,534,200","1,379,500,466"
"Jul 13, 2018",12.09,12.43,12.04,12.18,"29,709,900","1,389,034,318"
"Jul 12, 2018",12.69,12.77,11.90,12.07,"26,008,100","1,376,546,796"
"Jul 11, 2018",12.82,12.89,12.25,12.70,"38,867,700","1,448,883,187"
"Jul 10, 2018",13.61,13.66,12.67,12.76,"36,507,100","1,455,315,115"
"Jul 09, 2018",14.04,14.09,13.63,13.66,"36,874,000","1,558,317,209"
"Jul 08, 2018",14.40,14.42,13.93,13.99,"60,275,400","1,595,654,327"
"Jul 07, 2018",13.54,14.40,13.43,14.40,"79,974,896","1,642,741,976"
"Jul 06, 2018",13.98,13.99,13.28,13.53,"33,466,000","1,542,933,039"
"Jul 05, 2018",14.04,14.14,13.65,13.85,"41,185,300","1,579,528,889"
"Jul 04, 2018",14.23,14.33,13.91,14.01,"37,043,700","1,597,205,289"
"Jul 03, 2018",14.56,14.78,14.08,14.17,"60,657,300","1,616,136,143"
"Jul 02, 2018",14.40,14.82,14.06,14.57,"55,614,000","1,661,650,022"
"Jul 01, 2018",14.68,14.69,14.14,14.40,"38,434,400","1,642,662,147"
