Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 30, 2018",10.00,10.04,9.85,10.02,"26,954,000","1,176,523,501"
"Sep 29, 2018",9.96,10.03,9.76,10.00,"26,072,400","1,174,332,009"
"Sep 28, 2018",10.04,10.23,9.89,9.97,"25,097,900","1,120,985,498"
"Sep 27, 2018",9.74,10.08,9.67,10.03,"26,966,900","1,127,941,241"
"Sep 26, 2018",9.78,9.90,9.59,9.74,"18,370,400","1,094,818,818"
"Sep 25, 2018",10.03,10.03,9.51,9.78,"19,256,100","1,100,050,805"
"Sep 24, 2018",10.29,10.32,9.94,10.04,"19,223,700","1,128,469,725"
"Sep 23, 2018",10.27,10.37,10.16,10.28,"22,673,000","1,155,984,600"
"Sep 22, 2018",10.42,10.53,9.97,10.25,"21,731,800","1,151,981,619"
"Sep 21, 2018",10.06,10.44,9.96,10.41,"35,228,200","1,170,624,718"
"Sep 20, 2018",9.63,10.10,9.60,10.07,"27,983,700","962,240,914"
"Sep 19, 2018",9.56,9.78,9.31,9.62,"22,684,800","918,743,556"
"Sep 18, 2018",9.39,9.64,9.28,9.54,"23,016,100","911,577,251"
"Sep 17, 2018",9.95,10.01,9.32,9.41,"22,370,800","898,320,113"
"Sep 16, 2018",10.12,10.13,9.78,9.94,"20,623,100","949,014,340"
"Sep 15, 2018",9.90,10.20,9.90,10.11,"27,281,100","965,660,262"
"Sep 14, 2018",9.64,10.09,9.55,9.93,"26,124,800","948,444,130"
"Sep 13, 2018",9.22,9.69,9.22,9.60,"24,817,100","917,308,003"
"Sep 12, 2018",9.39,9.48,9.04,9.21,"21,323,500","880,093,458"
"Sep 11, 2018",9.52,9.61,9.23,9.37,"18,572,100","895,330,571"
"Sep 10, 2018",9.58,9.71,9.37,9.52,"12,427,900","909,744,366"
"Sep 09, 2018",9.55,9.73,9.27,9.51,"13,947,300","908,575,293"
"Sep 08, 2018",10.03,10.19,9.41,9.52,"15,053,100","909,286,861"
"Sep 07, 2018",10.26,10.27,9.87,10.04,"16,640,400","958,687,848"
"Sep 06, 2018",10.05,10.30,9.62,10.28,"23,466,000","982,269,890"
"Sep 05, 2018",11.41,11.54,10.09,10.09,"29,308,300","963,396,616"
"Sep 04, 2018",11.31,11.42,11.26,11.36,"18,878,700","1,084,945,853"
"Sep 03, 2018",11.35,11.41,11.11,11.26,"18,644,300","1,075,576,074"
"Sep 02, 2018",11.43,11.46,11.14,11.30,"21,757,400","1,079,234,204"
"Sep 01, 2018",11.03,11.54,11.03,11.38,"29,776,300","1,086,875,205"
