Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 31, 2020",19.99,20.84,19.93,20.67,"229,781,080","2,984,615,923"
"Jul 30, 2020",19.90,20.07,19.57,20.01,"200,436,410","2,889,970,345"
"Jul 29, 2020",20.19,20.37,19.86,19.90,"204,440,432","2,873,053,585"
"Jul 28, 2020",19.70,20.61,19.50,20.17,"284,409,544","2,913,192,575"
"Jul 27, 2020",19.52,20.14,18.55,19.62,"325,386,899","2,833,304,045"
"Jul 26, 2020",19.75,20.23,19.36,19.52,"248,581,857","2,818,964,003"
"Jul 25, 2020",19.16,19.98,19.14,19.78,"257,057,785","2,855,845,136"
"Jul 24, 2020",18.68,19.52,18.27,19.15,"248,008,823","2,765,804,467"
"Jul 23, 2020",18.09,18.69,18.07,18.67,"220,207,323","2,696,546,476"
"Jul 22, 2020",17.71,18.09,17.51,18.09,"191,909,868","2,612,590,172"
"Jul 21, 2020",17.47,17.95,17.41,17.72,"187,854,335","2,755,396,351"
"Jul 20, 2020",17.96,18.27,17.33,17.48,"203,143,854","2,719,514,136"
"Jul 19, 2020",17.13,18.05,16.91,17.96,"213,342,724","2,792,782,900"
"Jul 18, 2020",17.09,17.27,16.86,17.13,"149,402,466","2,663,832,333"
"Jul 17, 2020",17.14,17.48,17.02,17.08,"153,498,441","2,657,340,752"
"Jul 16, 2020",17.59,17.70,16.73,17.14,"191,191,483","2,666,496,807"
"Jul 15, 2020",18.07,18.13,17.45,17.59,"169,152,686","2,736,079,874"
"Jul 14, 2020",18.39,18.71,17.93,18.08,"203,397,123","2,812,556,212"
"Jul 13, 2020",18.24,18.89,17.77,18.41,"261,690,866","2,863,363,146"
"Jul 12, 2020",17.63,18.58,17.61,18.24,"224,015,851","2,836,452,254"
"Jul 11, 2020",17.28,17.66,17.08,17.62,"186,743,534","2,740,895,828"
"Jul 10, 2020",16.88,17.29,16.41,17.26,"174,222,029","2,684,758,451"
"Jul 09, 2020",17.24,17.44,16.57,16.88,"179,705,380","2,626,216,970"
"Jul 08, 2020",16.77,17.41,16.66,17.23,"212,383,912","2,679,533,358"
"Jul 07, 2020",16.28,16.86,16.02,16.77,"196,296,818","2,608,385,875"
"Jul 06, 2020",15.48,16.33,15.45,16.30,"172,232,440","2,534,746,174"
"Jul 05, 2020",15.55,15.63,15.25,15.48,"138,494,209","2,407,743,527"
"Jul 04, 2020",15.29,15.60,15.26,15.55,"146,316,736","2,419,059,513"
"Jul 03, 2020",15.53,15.59,15.27,15.29,"138,591,561","2,378,461,574"
"Jul 02, 2020",15.82,15.96,15.25,15.54,"151,839,908","2,416,805,639"
"Jul 01, 2020",15.41,15.88,15.35,15.83,"159,837,869","2,462,062,195"
