Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 31, 2018",235.74,235.80,213.68,218.37,"100,782,000","1,796,322,919"
"Jul 30, 2018",240.21,240.21,231.33,235.16,"371,534,000","1,933,973,657"
"Jul 29, 2018",241.28,243.01,237.36,240.42,"64,928,800","1,976,848,018"
"Jul 28, 2018",244.06,244.88,239.08,241.03,"94,602,704","1,981,403,683"
"Jul 27, 2018",242.00,253.57,235.38,243.93,"111,515,000","2,004,764,670"
"Jul 26, 2018",244.35,249.74,241.49,241.90,"130,621,000","1,987,652,085"
"Jul 25, 2018",251.07,254.41,240.67,246.94,"131,916,000","2,028,579,330"
"Jul 24, 2018",241.82,254.38,238.78,254.18,"107,106,000","2,087,653,934"
"Jul 23, 2018",250.36,258.48,240.84,241.47,"176,091,008","1,982,783,318"
"Jul 22, 2018",255.07,259.99,247.67,250.58,"163,632,992","2,057,154,656"
"Jul 21, 2018",248.40,255.83,241.00,254.92,"137,596,000","2,092,270,389"
"Jul 20, 2018",260.43,282.00,247.79,248.45,"172,104,992","2,038,768,813"
"Jul 19, 2018",265.26,270.73,255.70,260.13,"213,808,992","2,134,120,327"
"Jul 18, 2018",259.99,270.26,259.27,265.53,"251,270,000","2,177,942,363"
"Jul 17, 2018",246.73,263.94,244.65,259.96,"216,190,000","2,131,776,278"
"Jul 16, 2018",232.13,249.64,229.00,246.58,"159,618,000","2,021,585,274"
"Jul 15, 2018",224.57,234.56,221.44,231.64,"144,706,000","1,898,637,613"
"Jul 14, 2018",218.88,226.11,216.41,224.66,"122,131,000","1,841,021,358"
"Jul 13, 2018",212.05,241.43,212.05,219.56,"240,115,008","1,798,860,271"
"Jul 12, 2018",218.17,218.17,208.23,212.13,"239,220,992","1,737,596,755"
"Jul 11, 2018",220.80,224.91,214.83,218.40,"237,408,000","1,788,584,683"
"Jul 10, 2018",232.18,232.54,220.61,220.61,"174,620,992","1,806,211,959"
"Jul 09, 2018",243.51,244.93,230.91,232.42,"163,096,992","1,902,541,742"
"Jul 08, 2018",246.87,249.26,241.80,243.54,"170,284,992","1,993,066,046"
"Jul 07, 2018",241.59,248.11,237.03,247.63,"151,578,000","2,026,115,806"
"Jul 06, 2018",242.33,242.55,235.90,241.76,"206,210,000","1,977,633,950"
"Jul 05, 2018",245.65,250.66,239.27,241.29,"226,226,000","1,973,345,263"
"Jul 04, 2018",238.26,254.13,230.39,245.19,"233,191,008","2,004,800,288"
"Jul 03, 2018",248.81,259.48,238.10,238.34,"188,614,000","1,948,355,769"
"Jul 02, 2018",235.71,252.16,234.73,249.79,"156,646,000","2,039,978,302"
"Jul 01, 2018",239.14,240.26,231.65,235.70,"206,254,000","1,924,454,008"
