Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 31, 2015",3.65,3.73,3.61,3.68,"69,967.30","20,743,414"
"Jul 30, 2015",3.64,3.70,3.60,3.64,"49,738.20","20,506,439"
"Jul 29, 2015",3.69,3.70,3.63,3.64,"62,902.40","20,452,153"
"Jul 28, 2015",3.75,3.83,3.68,3.68,"99,349.90","20,711,175"
"Jul 27, 2015",3.78,3.83,3.68,3.76,"105,583","21,112,920"
"Jul 26, 2015",3.75,3.85,3.69,3.78,"100,372","21,209,940"
"Jul 25, 2015",3.69,3.77,3.65,3.75,"64,292.70","21,018,017"
"Jul 24, 2015",3.59,3.71,3.50,3.69,"129,128","20,689,022"
"Jul 23, 2015",3.63,3.65,3.54,3.58,"34,491.10","20,063,646"
"Jul 22, 2015",3.60,3.65,3.57,3.63,"50,817.30","20,313,281"
"Jul 21, 2015",3.70,3.73,3.58,3.60,"106,480","20,173,364"
"Jul 20, 2015",3.62,3.72,3.61,3.69,"73,913.20","20,661,750"
"Jul 19, 2015",3.71,3.71,3.60,3.62,"66,113.60","20,242,239"
"Jul 18, 2015",3.76,3.99,3.67,3.71,"140,104","20,722,180"
"Jul 17, 2015",3.54,3.83,3.48,3.76,"142,970","21,006,479"
"Jul 16, 2015",3.64,3.76,3.49,3.53,"87,908.30","19,724,087"
"Jul 15, 2015",3.71,3.77,3.63,3.66,"133,041","20,422,162"
"Jul 14, 2015",3.75,3.83,3.72,3.72,"71,054.00","20,725,133"
"Jul 13, 2015",4.10,4.10,3.66,3.74,"181,667","20,827,491"
"Jul 12, 2015",3.84,4.25,3.83,4.10,"136,193","22,803,398"
"Jul 11, 2015",4.07,4.38,3.74,3.84,"396,245","21,376,801"
"Jul 10, 2015",3.11,4.24,3.08,4.05,"607,002","22,533,836"
"Jul 09, 2015",2.99,3.13,2.96,3.11,"146,037","17,276,445"
"Jul 08, 2015",2.96,3.07,2.94,2.98,"71,222.20","16,564,809"
"Jul 07, 2015",3.09,3.12,2.96,2.97,"77,829.30","16,465,438"
"Jul 06, 2015",3.10,3.21,3.07,3.09,"91,596.60","17,134,897"
"Jul 05, 2015",3.09,3.17,3.05,3.09,"98,324.00","17,135,844"
"Jul 04, 2015",2.96,3.11,2.93,3.09,"134,776","17,104,829"
"Jul 03, 2015",2.92,2.99,2.87,2.96,"65,143.70","16,352,120"
"Jul 02, 2015",2.80,2.92,2.79,2.91,"58,716.00","16,081,515"
"Jul 01, 2015",2.86,2.90,2.78,2.82,"49,328.90","15,552,570"
