Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 31, 2014",4.46,5.61,4.39,5.57,"387,401","25,186,516"
"Jul 30, 2014",4.80,4.94,4.30,4.45,"329,136","20,102,410"
"Jul 29, 2014",5.19,5.28,4.68,4.79,"294,949","21,636,739"
"Jul 28, 2014",5.83,5.87,5.17,5.17,"405,543","23,334,117"
"Jul 27, 2014",5.97,5.97,5.71,5.83,"175,722","26,301,195"
"Jul 26, 2014",6.08,6.08,5.77,5.97,"175,004","26,914,042"
"Jul 25, 2014",6.18,6.22,6.02,6.07,"234,015","27,346,628"
"Jul 24, 2014",6.37,6.49,6.13,6.18,"167,948","27,784,097"
"Jul 23, 2014",6.40,6.69,6.35,6.37,"134,307","28,633,553"
"Jul 22, 2014",6.76,6.76,6.26,6.41,"183,517","28,782,873"
"Jul 21, 2014",7.11,7.15,6.69,6.77,"121,175","30,395,065"
"Jul 20, 2014",7.06,7.26,6.96,7.11,"137,239","31,911,748"
"Jul 19, 2014",7.21,7.23,7.00,7.06,"99,442.50","31,668,660"
"Jul 18, 2014",7.42,7.90,6.95,7.21,"729,493","32,301,235"
"Jul 17, 2014",6.38,7.78,6.25,7.44,"699,285","33,337,009"
"Jul 16, 2014",6.32,6.50,5.75,6.35,"351,827","28,431,345"
"Jul 15, 2014",6.18,6.46,5.67,6.30,"388,889","28,181,252"
"Jul 14, 2014",6.36,6.44,6.04,6.20,"255,024","27,710,254"
"Jul 13, 2014",6.54,6.65,6.33,6.35,"189,565","28,387,009"
"Jul 12, 2014",6.57,6.70,6.45,6.54,"136,625","29,193,486"
"Jul 11, 2014",6.77,6.98,6.48,6.52,"354,126","29,075,093"
"Jul 10, 2014",7.11,7.15,6.36,6.79,"299,842","30,267,873"
"Jul 09, 2014",7.17,7.41,7.09,7.10,"255,938","31,634,461"
"Jul 08, 2014",6.98,7.64,6.82,7.17,"578,868","31,900,730"
"Jul 07, 2014",6.67,6.87,6.16,6.53,"237,262","29,043,635"
"Jul 06, 2014",7.13,7.33,6.02,6.66,"349,136","29,617,766"
"Jul 05, 2014",7.50,7.54,6.48,7.12,"414,546","31,649,048"
"Jul 04, 2014",7.77,8.05,7.56,7.56,"250,875","33,591,538"
"Jul 03, 2014",7.00,8.37,6.19,7.82,"946,899","34,710,343"
"Jul 02, 2014",7.97,8.30,6.14,6.99,"1,070,360","31,011,654"
"Jul 01, 2014",8.93,9.13,7.82,7.90,"689,084","35,002,967"
