Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 31, 2019",80.55,81.01,78.79,80.19,"206,431,548","722,882,315"
"Aug 30, 2019",80.25,82.07,79.47,80.58,"157,841,920","725,837,019"
"Aug 29, 2019",84.94,84.97,78.99,80.25,"157,127,218","722,744,004"
"Aug 28, 2019",90.73,91.14,84.76,84.96,"160,998,762","764,997,750"
"Aug 27, 2019",92.35,92.74,90.20,90.70,"125,590,276","816,566,032"
"Aug 26, 2019",91.40,93.58,91.19,92.78,"153,344,606","835,128,601"
"Aug 25, 2019",92.35,92.99,90.90,91.43,"148,936,751","822,765,308"
"Aug 24, 2019",93.71,93.96,90.34,92.38,"145,816,130","831,218,616"
"Aug 23, 2019",91.25,95.23,90.32,93.73,"225,009,605","843,219,319"
"Aug 22, 2019",89.86,92.40,87.97,91.24,"245,507,277","820,594,475"
"Aug 21, 2019",93.96,93.96,87.28,90.23,"175,275,582","811,348,926"
"Aug 20, 2019",98.13,98.19,93.35,93.94,"152,098,244","844,604,955"
"Aug 19, 2019",95.13,98.11,94.27,98.11,"138,241,467","881,946,323"
"Aug 18, 2019",92.75,96.63,91.76,95.11,"130,360,202","854,767,039"
"Aug 17, 2019",94.23,94.40,91.31,92.74,"126,384,743","833,294,378"
"Aug 16, 2019",95.22,95.54,92.07,94.24,"153,973,787","846,627,669"
"Aug 15, 2019",95.62,96.92,92.35,95.18,"203,677,926","854,959,202"
"Aug 14, 2019",101.44,102.31,95.52,95.52,"193,825,014","857,808,290"
"Aug 13, 2019",104.51,106.73,101.08,101.44,"203,406,782","910,823,491"
"Aug 12, 2019",106.91,106.91,102.83,104.96,"164,675,849","942,219,501"
"Aug 11, 2019",99.43,108.71,99.29,106.92,"224,599,771","959,670,387"
"Aug 10, 2019",103.53,104.51,98.00,99.41,"209,200,269","892,091,552"
"Aug 09, 2019",105.39,105.53,102.96,103.57,"200,936,269","929,193,681"
"Aug 08, 2019",107.62,107.85,103.77,105.33,"211,407,418","944,886,676"
"Aug 07, 2019",106.94,110.06,106.33,107.68,"187,404,291","965,726,788"
"Aug 06, 2019",111.81,112.35,104.28,106.91,"171,131,524","958,653,277"
"Aug 05, 2019",107.23,113.59,107.14,111.21,"170,830,744","997,065,751"
"Aug 04, 2019",107.43,108.30,104.35,107.20,"150,889,264","960,930,852"
"Aug 03, 2019",105.53,109.03,105.52,107.36,"145,024,306","962,104,024"
"Aug 02, 2019",107.79,109.51,105.20,105.52,"219,195,431","945,485,901"
"Aug 01, 2019",109.28,109.36,105.44,107.79,"163,095,470","965,605,793"
