Date,Open*,High,Low,Close**,Volume,Market Cap
"Nov 30, 2014",2.40,2.43,2.34,2.39,"43,116.10","11,695,823"
"Nov 29, 2014",2.38,2.44,2.35,2.37,"57,107.50","11,637,856"
"Nov 28, 2014",2.33,2.41,2.28,2.38,"46,759.40","11,639,680"
"Nov 27, 2014",2.39,2.40,2.29,2.32,"85,432.80","11,378,134"
"Nov 26, 2014",2.37,2.44,2.33,2.36,"98,079.90","11,566,250"
"Nov 25, 2014",2.31,2.42,2.28,2.37,"59,745.40","11,592,578"
"Nov 24, 2014",2.30,2.39,2.27,2.32,"59,480.50","11,358,836"
"Nov 23, 2014",2.26,2.33,2.24,2.31,"52,642.40","11,263,780"
"Nov 22, 2014",2.22,2.30,2.20,2.26,"56,525.50","11,030,150"
"Nov 21, 2014",2.26,2.27,2.20,2.22,"52,991.40","10,817,016"
"Nov 20, 2014",2.37,2.37,2.25,2.26,"111,780","11,039,656"
"Nov 19, 2014",2.37,2.44,2.34,2.38,"87,225.70","11,573,749"
"Nov 18, 2014",2.33,2.45,2.30,2.36,"217,493","11,491,001"
"Nov 17, 2014",2.73,2.78,2.29,2.33,"225,043","11,356,328"
"Nov 16, 2014",2.48,2.77,2.48,2.74,"135,202","13,315,545"
"Nov 15, 2014",2.42,2.50,2.29,2.49,"83,032.10","12,091,757"
"Nov 14, 2014",2.56,2.56,2.29,2.41,"106,611","11,719,902"
"Nov 13, 2014",2.66,2.77,2.47,2.58,"108,337","12,513,029"
"Nov 12, 2014",2.43,2.85,2.43,2.64,"229,563","12,808,306"
"Nov 11, 2014",2.54,2.65,2.38,2.43,"193,795","11,767,006"
"Nov 10, 2014",2.98,3.00,2.52,2.53,"311,577","12,277,186"
"Nov 09, 2014",2.73,3.01,2.68,2.99,"375,396","14,489,446"
"Nov 08, 2014",2.13,2.76,2.12,2.73,"310,275","13,238,316"
"Nov 07, 2014",1.99,2.50,1.99,2.13,"383,517","10,312,156"
"Nov 06, 2014",1.75,1.99,1.74,1.99,"82,373.80","9,617,022"
"Nov 05, 2014",1.65,1.78,1.65,1.75,"61,098.80","8,461,425"
"Nov 04, 2014",1.62,1.71,1.57,1.65,"67,424.60","7,969,790"
"Nov 03, 2014",1.66,1.73,1.63,1.63,"38,373.90","7,858,925"
"Nov 02, 2014",1.67,1.75,1.65,1.66,"41,301.20","8,005,087"
"Nov 01, 2014",1.79,1.82,1.62,1.67,"32,685.70","8,034,948"
