Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 31, 2015",1.32,1.40,1.20,1.36,"1,447,180","98,963,975"
"Aug 30, 2015",1.18,1.37,1.17,1.32,"1,337,650","96,097,349"
"Aug 29, 2015",1.19,1.21,1.15,1.18,"375,377","86,113,895"
"Aug 28, 2015",1.15,1.21,1.12,1.19,"721,872","86,731,077"
"Aug 27, 2015",1.17,1.19,1.14,1.15,"686,662","83,524,585"
"Aug 26, 2015",1.13,1.20,1.06,1.16,"1,056,750","84,390,924"
"Aug 25, 2015",1.23,1.24,1.13,1.14,"1,307,180","82,922,633"
"Aug 24, 2015",1.35,1.36,1.23,1.23,"924,920","89,515,257"
"Aug 23, 2015",1.38,1.41,1.30,1.35,"1,589,300","98,300,351"
"Aug 22, 2015",1.40,1.48,1.35,1.38,"948,310","100,201,826"
"Aug 21, 2015",1.48,1.56,1.35,1.40,"2,020,970","101,331,856"
"Aug 20, 2015",1.25,1.53,1.25,1.46,"2,843,760","106,351,420"
"Aug 19, 2015",1.17,1.32,1.17,1.26,"1,486,240","91,366,391"
"Aug 18, 2015",1.22,1.33,1.09,1.09,"1,485,680","78,868,413"
"Aug 17, 2015",1.58,1.58,1.19,1.20,"1,942,830","87,295,367"
"Aug 16, 2015",1.68,1.70,1.09,1.57,"3,550,790","94,901,005"
"Aug 15, 2015",1.80,1.88,1.57,1.69,"2,554,360","102,303,608"
"Aug 14, 2015",1.81,2.26,1.75,1.83,"4,637,030","110,672,322"
"Aug 13, 2015",1.22,1.97,1.17,1.83,"4,068,680","110,607,192"
"Aug 12, 2015",1.06,1.29,0.883608,1.22,"2,150,620","73,645,011"
"Aug 11, 2015",0.708087,1.13,0.663235,1.07,"1,463,100","64,569,288"
"Aug 10, 2015",0.713989,0.729854,0.636546,0.708448,"405,283","42,818,364"
"Aug 09, 2015",0.706136,0.879810,0.629191,0.701897,"532,170","42,399,573"
"Aug 08, 2015",2.79,2.80,0.714725,0.753325,"674,188","45,486,894"
"Aug 07, 2015",2.83,3.54,2.52,2.77,"164,329","166,610,555"
