Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 30, 2018","1,440.96","1,440.96","1,339.36","1,350.05","753,113,984","23,089,803,896"
"Apr 29, 2018","1,393.99","1,477.31","1,378.01","1,440.30","1,049,449,984","24,630,696,326"
"Apr 28, 2018","1,337.96","1,418.61","1,334.27","1,396.25","808,801,984","23,874,967,438"
"Apr 27, 2018","1,422.06","1,422.06","1,337.85","1,337.85","905,273,024","22,873,890,375"
"Apr 26, 2018","1,289.54","1,420.41","1,250.86","1,420.41","1,281,929,984","24,282,832,217"
"Apr 25, 2018","1,426.71","1,437.18","1,246.61","1,284.79","1,830,969,984","21,962,007,542"
"Apr 24, 2018","1,434.01","1,560.94","1,414.11","1,426.42","2,053,920,000","24,380,281,489"
"Apr 23, 2018","1,194.71","1,443.27","1,194.71","1,432.26","1,934,290,048","24,477,753,078"
"Apr 22, 2018","1,147.48","1,250.51","1,116.27","1,201.22","968,409,024","20,527,017,940"
"Apr 21, 2018","1,126.86","1,172.28","1,028.03","1,154.69","1,093,510,016","19,729,798,322"
"Apr 20, 2018",970.15,"1,142.50",947.88,"1,128.02","1,006,640,000","19,271,883,294"
"Apr 19, 2018",890.66,983.58,878.45,968.64,"658,164,992","16,547,121,874"
"Apr 18, 2018",758.25,893.57,757.39,888.91,"634,652,992","15,183,404,214"
"Apr 17, 2018",766.70,784.49,755.38,757.59,"331,700,992","12,938,925,099"
"Apr 16, 2018",781.12,797.88,745.73,766.47,"382,080,000","13,089,241,458"
"Apr 15, 2018",741.91,785.35,741.91,780.83,"327,336,000","13,332,965,082"
"Apr 14, 2018",738.72,760.48,723.22,738.98,"267,415,008","12,617,189,720"
"Apr 13, 2018",735.78,781.13,725.40,738.30,"384,095,008","12,604,116,397"
"Apr 12, 2018",666.39,734.48,658.93,734.48,"417,016,992","12,537,506,749"
"Apr 11, 2018",648.90,666.58,648.90,666.58,"252,158,000","11,377,412,411"
"Apr 10, 2018",637.70,657.01,628.86,649.62,"225,054,000","11,086,647,103"
"Apr 09, 2018",656.09,680.60,627.32,637.03,"254,947,008","10,870,684,888"
"Apr 08, 2018",640.89,659.81,640.89,655.26,"198,906,000","11,180,534,840"
"Apr 07, 2018",611.20,652.59,610.41,640.35,"231,143,008","10,925,007,141"
"Apr 06, 2018",641.86,646.08,603.71,610.43,"225,186,000","10,413,379,219"
"Apr 05, 2018",648.63,655.52,620.10,646.04,"243,988,992","11,019,780,660"
"Apr 04, 2018",710.47,711.27,638.01,649.20,"282,960,000","11,072,508,447"
"Apr 03, 2018",664.15,719.77,660.34,712.88,"303,771,008","12,157,350,124"
"Apr 02, 2018",644.46,686.03,641.43,662.77,"282,036,000","11,301,621,765"
"Apr 01, 2018",688.01,699.05,629.93,643.03,"318,440,000","10,963,859,523"
