Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 30, 2018",717.04,762.92,717.04,748.71,"576,081,024","12,887,050,715"
"Jun 29, 2018",663.00,729.55,652.81,715.71,"407,536,000","12,317,788,897"
"Jun 28, 2018",714.70,720.24,651.21,660.24,"340,686,016","11,361,954,618"
"Jun 27, 2018",698.28,719.93,691.39,713.77,"333,936,992","12,282,011,821"
"Jun 26, 2018",757.25,757.70,700.26,700.26,"357,417,984","12,048,157,420"
"Jun 25, 2018",748.63,774.65,739.04,756.85,"447,070,016","13,020,419,082"
"Jun 24, 2018",764.62,767.02,676.94,749.36,"642,142,016","12,890,445,591"
"Jun 23, 2018",755.24,776.89,742.33,762.76,"397,206,016","13,119,368,990"
"Jun 22, 2018",874.97,876.38,735.41,755.97,"589,187,968","13,001,267,500"
"Jun 21, 2018",890.64,900.72,869.14,874.09,"361,313,984","15,031,302,840"
"Jun 20, 2018",905.71,906.48,866.06,890.45,"430,131,008","15,311,038,807"
"Jun 19, 2018",885.99,918.20,878.48,904.65,"397,230,016","15,553,580,063"
"Jun 18, 2018",849.81,892.96,830.29,885.64,"381,404,000","15,224,997,908"
"Jun 17, 2018",853.06,865.08,849.22,852.10,"290,560,992","14,646,877,140"
"Jun 16, 2018",847.16,861.46,839.34,852.19,"311,148,000","14,646,873,027"
"Jun 15, 2018",896.43,897.09,843.08,849.32,"371,601,984","14,595,956,015"
"Jun 14, 2018",844.36,898.93,832.88,897.60,"522,806,016","15,424,258,128"
"Jun 13, 2018",876.89,881.13,818.62,844.24,"547,672,000","14,505,818,809"
"Jun 12, 2018",957.14,960.15,862.45,874.43,"523,140,992","15,023,005,659"
"Jun 11, 2018",937.63,975.83,906.01,958.56,"619,150,976","16,466,571,854"
"Jun 10, 2018","1,087.46","1,087.46",909.61,939.55,"757,265,984","16,138,135,358"
"Jun 09, 2018","1,117.35","1,137.32","1,092.13","1,092.13","407,028,000","18,757,223,537"
"Jun 08, 2018","1,145.34","1,149.80","1,096.91","1,118.19","503,856,000","19,202,774,712"
"Jun 07, 2018","1,135.15","1,166.25","1,133.34","1,143.75","561,721,024","19,639,588,594"
"Jun 06, 2018","1,157.33","1,157.33","1,107.21","1,131.17","608,502,976","19,421,623,315"
"Jun 05, 2018","1,110.07","1,158.73","1,064.72","1,152.89","727,427,008","19,792,584,942"
"Jun 04, 2018","1,170.78","1,206.53","1,086.85","1,105.80","910,656,000","18,982,052,220"
"Jun 03, 2018","1,083.13","1,190.57","1,074.82","1,170.40","842,262,016","20,088,760,230"
"Jun 02, 2018","1,003.33","1,093.86",996.59,"1,084.78","689,121,024","18,617,224,876"
"Jun 01, 2018",995.66,"1,010.34",979.83,"1,002.92","538,528,000","17,210,408,076"
