Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 30, 2020",257.41,275.16,247.41,249.84,"5,464,514,305","4,595,776,899"
"Apr 29, 2020",243.79,259.78,242.36,257.49,"4,812,318,624","4,736,237,108"
"Apr 28, 2020",243.27,244.31,239.76,243.70,"3,253,434,689","4,482,346,666"
"Apr 27, 2020",246.35,248.65,237.49,243.27,"3,957,867,549","4,474,229,340"
"Apr 26, 2020",239.64,248.05,239.33,246.27,"3,598,384,103","4,529,068,652"
"Apr 25, 2020",239.76,244.38,238.11,239.72,"3,228,034,423","4,408,429,577"
"Apr 24, 2020",236.91,241.88,236.77,239.77,"3,222,729,325","4,409,142,394"
"Apr 23, 2020",233.47,240.99,228.07,236.60,"3,933,867,096","4,350,582,552"
"Apr 22, 2020",221.63,235.00,220.19,233.30,"3,269,706,986","4,289,771,745"
"Apr 21, 2020",221.33,223.86,218.26,221.75,"3,200,278,407","4,077,185,458"
"Apr 20, 2020",233.44,239.67,219.04,221.57,"3,451,593,161","4,073,696,203"
"Apr 19, 2020",243.05,246.80,233.54,233.59,"3,151,276,767","4,294,510,926"
"Apr 18, 2020",233.67,245.79,233.53,243.08,"3,305,881,530","4,468,765,895"
"Apr 17, 2020",235.74,237.48,231.96,233.62,"3,171,543,712","4,294,640,509"
"Apr 16, 2020",215.59,238.19,209.52,235.59,"4,494,166,640","4,330,700,374"
"Apr 15, 2020",222.10,224.71,214.98,215.51,"2,913,397,511","3,961,289,716"
"Apr 14, 2020",224.07,228.10,221.15,221.97,"3,488,071,916","4,079,881,488"
"Apr 13, 2020",235.97,235.97,218.16,223.85,"3,773,119,195","4,114,253,881"
"Apr 12, 2020",232.29,241.85,228.67,235.79,"3,302,348,952","4,333,473,010"
"Apr 11, 2020",233.03,239.40,223.88,232.05,"3,375,116,763","4,264,553,423"
"Apr 10, 2020",257.40,258.99,229.19,233.09,"4,209,340,295","4,283,399,271"
"Apr 09, 2020",266.41,272.53,254.66,257.48,"3,810,256,863","4,731,370,745"
"Apr 08, 2020",252.05,277.65,250.19,266.24,"5,490,182,226","4,892,216,439"
"Apr 07, 2020",256.26,262.78,249.31,252.06,"4,141,693,728","4,631,288,690"
"Apr 06, 2020",231.93,256.05,231.69,255.92,"4,488,196,701","4,701,769,259"
"Apr 05, 2020",238.75,239.71,228.14,232.00,"3,000,506,532","4,261,855,111"
"Apr 04, 2020",235.86,239.32,233.08,238.82,"3,145,975,504","4,386,737,916"
"Apr 03, 2020",232.51,241.36,231.57,235.81,"3,713,212,644","4,331,086,420"
"Apr 02, 2020",223.89,242.66,223.22,232.65,"4,225,298,020","4,272,607,459"
"Apr 01, 2020",219.26,224.02,213.35,224.02,"3,197,608,308","4,113,674,253"
