Date,Open*,High,Low,Close**,Volume,Market Cap
"Jan 31, 2016",0.006631,0.006638,0.006359,0.006399,"977,856","217,061,662"
"Jan 30, 2016",0.006824,0.007001,0.006612,0.006634,"1,233,320","225,029,173"
"Jan 29, 2016",0.006228,0.006906,0.005922,0.006840,"2,895,430","231,998,413"
"Jan 28, 2016",0.006507,0.006507,0.006090,0.006226,"2,203,940","211,185,670"
"Jan 27, 2016",0.005408,0.006571,0.005408,0.006506,"2,544,770","220,680,606"
"Jan 26, 2016",0.005138,0.005477,0.005125,0.005419,"904,781","183,813,443"
"Jan 25, 2016",0.005218,0.005218,0.005064,0.005135,"412,095","174,168,241"
"Jan 24, 2016",0.005121,0.005237,0.005119,0.005219,"341,789","175,044,643"
"Jan 23, 2016",0.005109,0.005192,0.005109,0.005120,"310,286","171,714,711"
"Jan 22, 2016",0.005314,0.005314,0.005093,0.005114,"355,595","171,522,877"
"Jan 21, 2016",0.005370,0.005385,0.005305,0.005313,"344,950","178,169,997"
"Jan 20, 2016",0.005271,0.005394,0.005178,0.005381,"722,260","180,460,604"
"Jan 19, 2016",0.005330,0.005330,0.005262,0.005271,"226,472","176,766,120"
"Jan 18, 2016",0.005270,0.005416,0.005268,0.005326,"514,295","178,621,411"
"Jan 17, 2016",0.005110,0.005285,0.005011,0.005266,"473,175","176,601,451"
"Jan 16, 2016",0.005221,0.005274,0.005072,0.005112,"304,209","171,445,070"
"Jan 15, 2016",0.005528,0.005528,0.005229,0.005229,"441,054","175,378,341"
"Jan 14, 2016",0.005795,0.005802,0.005526,0.005529,"849,371","185,440,579"
"Jan 13, 2016",0.005836,0.005836,0.005753,0.005794,"497,284","194,303,853"
"Jan 12, 2016",0.005892,0.005897,0.005854,0.005854,"310,414","196,340,918"
"Jan 11, 2016",0.005963,0.005970,0.005892,0.005895,"216,286","197,691,806"
"Jan 10, 2016",0.005982,0.005999,0.005931,0.005956,"195,011","199,751,004"
"Jan 09, 2016",0.005937,0.006005,0.005933,0.005982,"310,336","200,621,636"
"Jan 08, 2016",0.006040,0.006055,0.005905,0.005933,"288,641","198,988,028"
"Jan 07, 2016",0.005998,0.006090,0.005998,0.006039,"426,048","202,538,636"
"Jan 06, 2016",0.006044,0.006044,0.005983,0.006003,"316,235","201,334,978"
"Jan 05, 2016",0.005954,0.006044,0.005953,0.006044,"381,554","202,711,354"
"Jan 04, 2016",0.006019,0.006059,0.005953,0.005958,"310,820","199,807,683"
"Jan 03, 2016",0.006066,0.006070,0.005988,0.006017,"291,723","201,799,471"
"Jan 02, 2016",0.005957,0.006079,0.005933,0.006065,"278,539","203,395,183"
"Jan 01, 2016",0.006040,0.006044,0.005933,0.005955,"211,767","199,716,461"
