Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 31, 2016",0.006417,0.006538,0.006387,0.006449,"272,884","234,334,879"
"Dec 30, 2016",0.006352,0.006455,0.006338,0.006426,"1,379,470","233,518,379"
"Dec 29, 2016",0.006180,0.006354,0.006167,0.006341,"1,345,050","230,400,639"
"Dec 28, 2016",0.006193,0.006336,0.006126,0.006173,"2,064,130","222,244,080"
"Dec 27, 2016",0.006326,0.006326,0.006188,0.006199,"2,471,000","223,193,135"
"Dec 26, 2016",0.006443,0.006481,0.006323,0.006326,"1,640,840","227,749,030"
"Dec 25, 2016",0.006350,0.006453,0.006334,0.006444,"2,188,780","232,006,456"
"Dec 24, 2016",0.006275,0.006371,0.006234,0.006349,"2,495,670","228,603,756"
"Dec 23, 2016",0.006362,0.006436,0.006281,0.006286,"3,514,540","226,316,807"
"Dec 22, 2016",0.006452,0.006466,0.006324,0.006363,"2,897,110","229,098,085"
"Dec 21, 2016",0.006498,0.006498,0.006417,0.006445,"2,300,840","230,703,575"
"Dec 20, 2016",0.006540,0.006543,0.006481,0.006500,"2,284,690","232,649,010"
"Dec 19, 2016",0.006582,0.006582,0.006534,0.006545,"1,109,670","234,261,556"
"Dec 18, 2016",0.006541,0.006580,0.006533,0.006574,"1,194,400","235,319,644"
"Dec 17, 2016",0.006704,0.006711,0.006535,0.006541,"1,838,990","234,116,946"
"Dec 16, 2016",0.006662,0.006791,0.006661,0.006710,"2,575,390","240,187,706"
"Dec 15, 2016",0.006699,0.006699,0.006606,0.006662,"1,050,570","238,465,987"
"Dec 14, 2016",0.006704,0.006753,0.006690,0.006705,"2,002,770","241,329,460"
"Dec 13, 2016",0.006780,0.006781,0.006678,0.006708,"1,946,660","241,460,120"
"Dec 12, 2016",0.006744,0.006809,0.006743,0.006778,"1,449,640","243,965,345"
"Dec 11, 2016",0.006816,0.006998,0.006731,0.006744,"978,511","242,740,088"
"Dec 10, 2016",0.007138,0.007145,0.006816,0.006816,"1,297,860","245,331,700"
"Dec 09, 2016",0.007091,0.007162,0.007007,0.007135,"2,421,860","256,809,661"
"Dec 08, 2016",0.006849,0.007156,0.006829,0.007097,"2,789,540","255,463,823"
"Dec 07, 2016",0.006653,0.006851,0.006565,0.006851,"2,805,260","246,553,161"
"Dec 06, 2016",0.006435,0.006655,0.006417,0.006655,"1,396,500","239,510,358"
"Dec 05, 2016",0.006525,0.006761,0.006419,0.006434,"867,666","231,528,275"
"Dec 04, 2016",0.006592,0.006595,0.006519,0.006527,"1,167,110","234,887,732"
"Dec 03, 2016",0.006712,0.006890,0.006588,0.006588,"1,213,480","237,099,899"
"Dec 02, 2016",0.006707,0.006906,0.006615,0.006660,"1,756,030","239,694,615"
"Dec 01, 2016",0.006723,0.006737,0.006702,0.006702,"1,142,000","241,195,305"
