Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 31, 2015",0.465863,0.480005,0.456943,0.467238,"20,464.00","4,269,083"
"Aug 30, 2015",0.476522,0.481059,0.455379,0.459009,"19,851.30","4,188,083"
"Aug 29, 2015",0.476754,0.487442,0.462900,0.476550,"30,003.60","4,342,013"
"Aug 28, 2015",0.465286,0.489536,0.450725,0.481627,"24,894.50","4,382,127"
"Aug 27, 2015",0.495994,0.499538,0.459141,0.465475,"22,233.30","4,229,317"
"Aug 26, 2015",0.490084,0.519656,0.482042,0.496679,"18,296.10","4,506,524"
"Aug 25, 2015",0.433043,0.495155,0.413889,0.490286,"32,249.00","4,442,130"
"Aug 24, 2015",0.542486,0.553264,0.433056,0.434871,"77,453.70","3,934,629"
"Aug 23, 2015",0.552861,0.556044,0.512382,0.544585,"31,061.70","4,920,218"
"Aug 22, 2015",0.567801,0.573310,0.536860,0.553084,"22,258.20","4,990,100"
"Aug 21, 2015",0.598620,0.613015,0.566985,0.568307,"40,345.20","5,120,254"
"Aug 20, 2015",0.541129,0.617613,0.535015,0.597797,"69,637.10","5,377,714"
"Aug 19, 2015",0.488089,0.545772,0.488089,0.534101,"35,405.80","4,798,089"
"Aug 18, 2015",0.610303,0.620896,0.493284,0.493284,"32,718.00","4,425,165"
"Aug 17, 2015",0.619902,0.626488,0.586213,0.610122,"45,312.00","5,465,293"
"Aug 16, 2015",0.613368,0.674721,0.611529,0.620167,"64,262.70","5,547,215"
"Aug 15, 2015",0.611454,0.634827,0.605944,0.613236,"49,050.80","5,477,389"
"Aug 14, 2015",0.575992,0.614718,0.555077,0.609906,"49,539.60","5,439,868"
"Aug 13, 2015",0.615626,0.634651,0.564244,0.575855,"51,259.70","5,128,841"
"Aug 12, 2015",0.603783,0.651037,0.602168,0.622923,"51,924.90","5,539,465"
"Aug 11, 2015",0.656747,0.657478,0.599139,0.603582,"69,220.50","5,359,598"
"Aug 10, 2015",0.686737,0.698476,0.656262,0.656576,"33,306.90","5,821,546"
"Aug 09, 2015",0.676069,0.696012,0.633000,0.674739,"101,826","5,973,861"
"Aug 08, 2015",0.742898,0.744513,0.675775,0.676046,"58,680.30","5,976,609"
"Aug 07, 2015",0.728998,0.750604,0.679179,0.742292,"128,615","6,552,539"
"Aug 06, 2015",0.615411,0.746540,0.615411,0.729102,"179,684","6,426,472"
"Aug 05, 2015",0.617450,0.622628,0.597039,0.618616,"31,531.70","5,444,680"
"Aug 04, 2015",0.595026,0.620082,0.585550,0.618406,"23,130.30","5,434,814"
"Aug 03, 2015",0.625880,0.626440,0.594341,0.595818,"41,078.00","5,228,556"
"Aug 02, 2015",0.588595,0.624904,0.571623,0.624904,"58,236.30","5,475,627"
"Aug 01, 2015",0.574428,0.591867,0.560702,0.588741,"47,982.10","5,150,911"
