Date,Open*,High,Low,Close**,Volume,Market Cap
"Mar 31, 2016",1.44,1.46,1.39,1.40,"197,875","16,060,917"
"Mar 30, 2016",1.48,1.52,1.41,1.45,"324,062","16,564,877"
"Mar 29, 2016",1.49,1.53,1.46,1.49,"324,528","17,071,270"
"Mar 28, 2016",1.53,1.56,1.40,1.49,"591,183","17,038,007"
"Mar 27, 2016",1.69,1.72,1.43,1.53,"981,701","17,496,542"
"Mar 26, 2016",1.60,1.73,1.58,1.70,"505,566","19,390,392"
"Mar 25, 2016",1.69,1.75,1.58,1.60,"742,739","18,283,977"
"Mar 24, 2016",1.45,1.73,1.39,1.70,"1,231,660","19,397,090"
"Mar 23, 2016",1.35,1.46,1.34,1.45,"439,967","16,568,557"
"Mar 22, 2016",1.48,1.53,1.34,1.39,"601,296","15,792,372"
"Mar 21, 2016",1.52,1.54,1.36,1.49,"819,654","16,910,372"
"Mar 20, 2016",1.20,1.53,1.20,1.52,"979,776","17,198,499"
"Mar 19, 2016",1.15,1.26,1.13,1.21,"273,033","13,702,761"
"Mar 18, 2016",1.31,1.33,1.11,1.15,"408,786","13,003,364"
"Mar 17, 2016",1.15,1.34,1.05,1.30,"510,610","14,744,641"
"Mar 16, 2016",1.14,1.20,1.12,1.15,"156,281","12,988,018"
"Mar 15, 2016",1.12,1.18,1.10,1.14,"221,688","12,938,314"
"Mar 14, 2016",1.24,1.24,1.11,1.12,"195,842","12,615,871"
"Mar 13, 2016",1.15,1.25,1.13,1.24,"276,132","14,056,376"
"Mar 12, 2016",1.10,1.19,1.06,1.15,"332,215","13,027,227"
"Mar 11, 2016",1.10,1.14,1.08,1.10,"134,947","12,371,309"
"Mar 10, 2016",1.25,1.31,1.07,1.09,"437,740","12,332,206"
"Mar 09, 2016",1.19,1.32,1.10,1.24,"826,080","13,982,079"
"Mar 08, 2016",1.08,1.19,1.02,1.19,"339,627","13,342,281"
"Mar 07, 2016",1.21,1.22,0.999920,1.07,"514,730","12,035,421"
"Mar 06, 2016",1.20,1.26,1.05,1.20,"912,620","13,502,761"
"Mar 05, 2016",1.10,1.37,1.10,1.20,"1,150,340","13,477,915"
"Mar 04, 2016",1.09,1.25,1.04,1.10,"822,636","12,318,679"
"Mar 03, 2016",0.823845,1.14,0.817970,1.09,"782,236","12,203,965"
"Mar 02, 2016",0.846396,0.869524,0.820669,0.827633,"127,689","9,257,927"
"Mar 01, 2016",0.870027,0.889621,0.819532,0.847996,"204,620","9,477,377"
