Date,Open*,High,Low,Close**,Volume,Market Cap
"Jan 31, 2019",44.25,44.56,43.31,43.66,"33,200,067","731,848,375"
"Jan 30, 2019",43.67,44.73,42.76,44.26,"46,618,917","741,813,802"
"Jan 29, 2019",43.58,44.07,42.83,43.71,"50,419,054","732,410,825"
"Jan 28, 2019",46.69,46.69,43.20,43.59,"39,662,233","730,286,575"
"Jan 27, 2019",45.78,46.66,45.41,46.58,"37,895,260","780,207,473"
"Jan 26, 2019",46.86,46.86,45.67,45.73,"33,090,913","765,948,361"
"Jan 25, 2019",45.88,47.11,45.12,46.89,"34,838,080","785,243,218"
"Jan 24, 2019",44.91,46.51,44.62,45.78,"36,027,328","766,615,025"
"Jan 23, 2019",45.94,45.97,44.64,44.88,"32,608,467","751,394,884"
"Jan 22, 2019",44.58,46.04,44.54,45.92,"24,212,367","768,696,101"
"Jan 21, 2019",44.11,44.76,43.72,44.58,"36,435,975","746,108,403"
"Jan 20, 2019",46.09,46.38,44.04,44.11,"33,574,394","738,232,143"
"Jan 19, 2019",45.27,46.56,44.79,46.22,"28,578,356","773,381,169"
"Jan 18, 2019",45.65,45.70,44.88,45.13,"21,365,213","754,975,899"
"Jan 17, 2019",46.16,46.36,44.87,45.65,"27,183,479","763,695,184"
"Jan 16, 2019",44.89,46.19,44.71,46.18,"24,281,060","772,411,706"
"Jan 15, 2019",45.82,46.41,44.71,44.95,"24,204,633","750,562,256"
"Jan 14, 2019",43.11,46.39,43.11,45.91,"18,488,424","766,658,180"
"Jan 13, 2019",45.00,45.51,42.84,43.11,"16,719,882","719,835,397"
"Jan 12, 2019",45.79,46.05,44.59,45.01,"20,037,124","751,516,993"
"Jan 11, 2019",45.48,46.75,45.12,45.80,"23,562,848","764,824,281"
"Jan 10, 2019",52.73,53.50,44.55,45.50,"24,306,322","759,671,153"
"Jan 09, 2019",53.17,54.55,52.43,52.71,"19,143,630","880,188,905"
"Jan 08, 2019",52.89,54.93,52.60,53.16,"15,133,986","887,562,333"
"Jan 07, 2019",54.93,55.26,52.18,52.83,"15,100,414","882,076,445"
"Jan 06, 2019",49.81,55.00,49.75,54.88,"16,838,854","916,301,118"
"Jan 05, 2019",50.55,51.65,49.87,49.93,"13,488,431","833,735,767"
"Jan 04, 2019",49.85,50.89,49.42,50.63,"12,125,339","845,363,922"
"Jan 03, 2019",52.33,52.33,49.65,49.82,"12,738,595","831,627,236"
"Jan 02, 2019",48.44,53.20,47.97,52.25,"24,331,239","872,187,905"
"Jan 01, 2019",46.23,48.37,45.65,48.37,"10,174,528","807,214,007"
