Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 31, 2019",67.86,68.13,66.40,67.54,"50,249,218","1,160,574,931"
"Aug 30, 2019",67.17,68.09,66.27,67.85,"61,604,445","1,165,868,721"
"Aug 29, 2019",72.33,72.33,67.04,67.16,"61,387,907","1,153,889,513"
"Aug 28, 2019",78.63,79.53,72.15,72.37,"86,518,785","1,243,199,619"
"Aug 27, 2019",79.73,79.73,77.54,78.21,"70,865,118","1,343,433,234"
"Aug 26, 2019",80.43,83.49,79.07,79.70,"95,830,525","1,369,000,475"
"Aug 25, 2019",80.75,82.20,79.27,80.37,"97,178,649","1,380,344,265"
"Aug 24, 2019",82.13,82.18,78.65,80.74,"89,694,958","1,386,455,561"
"Aug 23, 2019",82.25,83.65,81.23,82.17,"98,854,438","1,410,889,709"
"Aug 22, 2019",80.55,83.35,78.54,82.25,"96,683,433","1,412,206,741"
"Aug 21, 2019",85.77,86.34,79.26,80.57,"70,469,159","1,383,082,153"
"Aug 20, 2019",90.15,90.98,84.55,85.74,"75,036,775","1,471,785,010"
"Aug 19, 2019",88.07,90.66,84.78,90.15,"80,391,798","1,547,361,966"
"Aug 18, 2019",82.00,88.07,81.67,88.02,"80,774,014","1,510,667,110"
"Aug 17, 2019",82.56,83.70,81.04,81.99,"69,658,778","1,406,939,951"
"Aug 16, 2019",82.52,83.52,78.33,82.50,"69,374,820","1,415,540,444"
"Aug 15, 2019",78.58,82.78,74.60,82.53,"82,268,894","1,415,880,189"
"Aug 14, 2019",85.51,85.51,78.45,78.48,"78,512,963","1,346,390,717"
"Aug 13, 2019",91.19,91.44,84.88,85.52,"90,797,999","1,466,998,910"
"Aug 12, 2019",92.28,92.28,90.59,91.18,"80,671,664","1,563,889,794"
"Aug 11, 2019",90.85,92.34,90.22,92.25,"82,229,709","1,582,098,858"
"Aug 10, 2019",93.33,94.60,90.69,90.88,"87,008,408","1,558,459,811"
"Aug 09, 2019",95.19,95.28,91.00,93.36,"111,949,649","1,600,795,220"
"Aug 08, 2019",97.45,97.60,91.56,95.15,"99,485,912","1,631,343,466"
"Aug 07, 2019",89.74,97.61,89.33,97.49,"120,008,836","1,671,137,373"
"Aug 06, 2019",93.62,96.89,88.17,89.74,"106,237,722","1,538,253,617"
"Aug 05, 2019",88.18,94.69,88.10,93.65,"116,283,579","1,605,113,036"
"Aug 04, 2019",88.19,89.16,85.98,88.18,"91,749,362","1,511,132,702"
"Aug 03, 2019",83.93,88.70,83.93,88.19,"88,705,504","1,511,207,047"
"Aug 02, 2019",81.90,85.48,81.70,83.91,"99,591,718","1,437,702,120"
"Aug 01, 2019",80.61,82.55,79.92,81.97,"90,181,331","1,404,198,476"
