Date,Open*,High,Low,Close**,Volume,Market Cap
"Nov 30, 2016",7.63,9.31,7.21,8.95,"11,077,200","120,350,738"
"Nov 29, 2016",7.91,7.99,7.48,7.60,"2,468,920","102,214,617"
"Nov 28, 2016",7.92,8.08,7.78,7.89,"1,931,140","106,077,269"
"Nov 27, 2016",7.63,8.12,7.59,7.93,"2,604,180","106,481,831"
"Nov 26, 2016",7.55,7.81,7.40,7.62,"1,632,680","102,344,923"
"Nov 25, 2016",7.79,7.80,7.33,7.54,"2,450,680","101,228,822"
"Nov 24, 2016",7.94,8.37,7.58,7.81,"5,756,150","104,680,381"
"Nov 23, 2016",7.66,8.11,7.56,7.91,"4,170,450","106,072,015"
"Nov 22, 2016",6.81,8.24,6.78,7.69,"9,996,320","102,998,599"
"Nov 21, 2016",6.58,6.88,6.56,6.80,"1,586,190","91,025,266"
"Nov 20, 2016",6.56,6.88,6.43,6.58,"3,534,630","88,107,230"
"Nov 19, 2016",6.72,6.86,6.46,6.55,"2,490,080","87,643,556"
"Nov 18, 2016",6.77,7.10,6.53,6.72,"3,854,500","89,838,452"
"Nov 17, 2016",6.55,6.97,6.22,6.79,"4,696,950","90,709,715"
"Nov 16, 2016",7.34,7.47,6.12,6.58,"9,338,200","87,909,164"
"Nov 15, 2016",7.74,7.92,7.20,7.30,"3,711,090","97,400,116"
"Nov 14, 2016",7.11,8.13,7.09,7.71,"5,270,540","102,875,127"
"Nov 13, 2016",7.42,8.11,6.97,7.10,"8,454,760","94,701,640"
"Nov 12, 2016",6.82,7.68,6.63,7.44,"7,239,650","99,086,582"
"Nov 11, 2016",6.15,6.98,5.89,6.78,"4,256,380","90,306,926"
"Nov 10, 2016",6.19,6.48,6.01,6.10,"3,175,600","81,232,437"
"Nov 09, 2016",6.31,6.54,5.58,6.19,"8,149,530","82,325,103"
"Nov 08, 2016",5.77,6.82,5.72,6.32,"9,416,390","83,993,768"
"Nov 07, 2016",4.97,5.85,4.92,5.74,"3,690,120","76,274,004"
"Nov 06, 2016",4.98,5.03,4.88,4.97,"666,680","65,957,149"
"Nov 05, 2016",4.83,5.02,4.82,5.02,"602,968","66,665,440"
"Nov 04, 2016",4.86,5.12,4.70,4.85,"2,611,470","64,315,854"
"Nov 03, 2016",4.54,5.27,4.51,4.89,"4,438,690","64,853,827"
"Nov 02, 2016",4.73,5.01,4.38,4.51,"2,473,050","59,738,224"
"Nov 01, 2016",5.10,5.24,4.56,4.71,"3,841,800","62,445,241"
