Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 30, 2020","8,797.67","9,440.65","8,533.26","8,658.55","66,964,629,541","158,922,133,909"
"Apr 29, 2020","7,806.71","8,871.75","7,786.05","8,801.04","60,201,052,203","161,522,471,385"
"Apr 28, 2020","7,796.97","7,814.53","7,730.81","7,807.06","33,187,959,921","143,266,252,261"
"Apr 27, 2020","7,679.42","7,795.60","7,679.42","7,795.60","36,162,144,725","143,040,988,590"
"Apr 26, 2020","7,570.14","7,700.59","7,561.41","7,679.87","33,070,154,491","140,903,867,573"
"Apr 25, 2020","7,550.48","7,641.36","7,521.67","7,569.94","32,941,541,447","138,874,072,264"
"Apr 24, 2020","7,434.18","7,574.20","7,434.18","7,550.90","34,636,526,286","138,512,029,491"
"Apr 23, 2020","7,121.31","7,491.78","7,081.59","7,429.72","43,500,782,316","136,275,638,031"
"Apr 22, 2020","6,879.44","7,145.87","6,867.78","7,117.21","33,249,153,866","130,530,916,077"
"Apr 21, 2020","6,879.78","6,934.55","6,834.44","6,880.32","32,589,741,511","126,175,238,603"
"Apr 20, 2020","7,186.87","7,240.29","6,835.50","6,881.96","37,747,113,936","126,192,239,912"
"Apr 19, 2020","7,260.92","7,280.52","7,167.05","7,189.42","31,311,210,215","131,815,853,850"
"Apr 18, 2020","7,092.29","7,269.96","7,089.25","7,257.66","32,447,188,386","133,053,136,876"
"Apr 17, 2020","7,116.55","7,167.18","7,050.33","7,096.18","32,513,423,567","130,078,472,088"
"Apr 16, 2020","6,640.45","7,134.45","6,555.50","7,116.80","46,783,242,377","130,445,413,270"
"Apr 15, 2020","6,845.56","6,928.66","6,633.40","6,642.11","32,288,311,031","121,731,940,639"
"Apr 14, 2020","6,843.28","6,958.56","6,793.82","6,842.43","34,110,434,052","125,388,687,977"
"Apr 13, 2020","6,965.62","6,965.62","6,668.26","6,845.04","38,619,308,647","125,422,221,237"
"Apr 12, 2020","6,858.07","7,119.95","6,811.08","6,971.09","35,759,567,632","127,716,846,208"
"Apr 11, 2020","6,867.44","6,926.07","6,789.92","6,859.08","31,222,085,946","125,651,623,116"
"Apr 10, 2020","7,303.82","7,303.82","6,802.47","6,865.49","43,622,840,992","125,755,496,117"
"Apr 09, 2020","7,337.97","7,341.45","7,179.09","7,302.09","34,815,139,178","133,737,857,010"
"Apr 08, 2020","7,179.28","7,356.22","7,153.31","7,334.10","37,563,249,549","134,309,895,036"
"Apr 07, 2020","7,273.64","7,427.94","7,136.71","7,176.41","44,243,482,668","131,409,299,432"
"Apr 06, 2020","6,788.05","7,271.78","6,782.89","7,271.78","46,896,904,615","133,140,400,948"
"Apr 05, 2020","6,862.54","6,883.41","6,715.93","6,791.13","29,510,409,856","124,328,853,512"
"Apr 04, 2020","6,738.38","6,878.95","6,696.48","6,867.53","33,185,988,584","125,712,834,530"
"Apr 03, 2020","6,797.40","7,003.22","6,673.34","6,733.39","38,976,504,903","123,244,051,100"
"Apr 02, 2020","6,606.78","7,088.25","6,595.92","6,793.62","47,660,646,124","124,335,130,640"
"Apr 01, 2020","6,437.32","6,612.57","6,202.37","6,606.78","40,346,426,266","120,903,014,693"
