Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 30, 2016",640.59,675.40,636.61,673.34,"138,980,000","10,583,527,799"
"Jun 29, 2016",644.12,644.68,628.28,639.89,"142,456,000","10,055,423,427"
"Jun 28, 2016",658.10,659.25,637.77,647.00,"138,384,992","10,164,806,261"
"Jun 27, 2016",629.35,655.28,620.52,655.28,"122,134,000","10,292,371,661"
"Jun 26, 2016",665.93,665.98,616.93,629.37,"109,225,000","9,883,123,077"
"Jun 25, 2016",665.28,691.73,646.56,665.12,"126,656,000","10,442,165,051"
"Jun 24, 2016",625.58,681.73,625.27,665.30,"224,316,992","10,442,233,719"
"Jun 23, 2016",597.44,629.33,558.14,623.98,"253,462,000","9,791,649,877"
"Jun 22, 2016",665.91,678.67,587.48,596.12,"266,392,992","9,352,374,507"
"Jun 21, 2016",735.88,735.88,639.07,666.65,"309,944,000","10,456,853,278"
"Jun 20, 2016",763.93,764.08,732.73,737.23,"174,511,008","11,561,085,979"
"Jun 19, 2016",756.69,766.62,745.63,763.78,"136,184,992","11,974,386,667"
"Jun 18, 2016",748.76,777.99,733.93,756.23,"252,718,000","11,852,610,450"
"Jun 17, 2016",768.49,775.36,716.56,748.91,"363,320,992","11,734,973,407"
"Jun 16, 2016",696.52,773.72,696.52,766.31,"271,633,984","12,004,751,236"
"Jun 15, 2016",685.68,696.30,672.56,694.47,"99,223,800","10,876,756,116"
"Jun 14, 2016",704.50,704.50,662.80,685.56,"186,694,000","10,734,585,656"
"Jun 13, 2016",671.65,716.00,664.49,704.38,"243,295,008","11,026,918,233"
"Jun 12, 2016",609.68,684.84,607.04,672.78,"277,084,992","10,529,624,647"
"Jun 11, 2016",578.67,607.12,578.67,606.73,"82,357,000","9,493,578,714"
"Jun 10, 2016",575.84,579.13,573.33,577.47,"66,991,900","9,033,522,014"
"Jun 09, 2016",582.20,582.20,570.95,574.63,"71,301,000","8,987,040,811"
"Jun 08, 2016",577.17,582.84,573.13,581.65,"80,265,800","9,094,354,021"
"Jun 07, 2016",585.45,590.26,567.51,576.60,"107,770,000","9,013,335,474"
"Jun 06, 2016",574.60,586.47,574.60,585.54,"72,138,896","9,151,021,089"
"Jun 05, 2016",573.31,582.81,569.18,574.98,"68,874,096","8,983,555,643"
"Jun 04, 2016",569.71,590.13,564.24,572.73,"94,925,296","8,945,981,422"
"Jun 03, 2016",537.68,574.64,536.92,569.19,"122,020,000","8,889,102,698"
"Jun 02, 2016",536.52,540.35,533.08,537.97,"60,378,200","8,399,598,923"
"Jun 01, 2016",531.11,543.08,525.64,536.92,"86,061,800","8,381,321,200"
