Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 28, 2017","1,180.72","1,193.25","1,171.82","1,179.97","184,956,000","19,103,684,801"
"Feb 27, 2017","1,163.78","1,181.98","1,163.38","1,179.97","131,570,000","19,101,427,518"
"Feb 26, 2017","1,144.27","1,167.47","1,130.20","1,165.20","116,486,000","18,860,247,630"
"Feb 25, 2017","1,170.41","1,174.85","1,124.59","1,143.84","139,960,992","18,511,906,560"
"Feb 24, 2017","1,172.71","1,200.39","1,131.96","1,173.68","330,759,008","18,992,415,818"
"Feb 23, 2017","1,117.27","1,176.62","1,116.96","1,166.72","189,454,000","18,877,442,096"
"Feb 22, 2017","1,114.80","1,125.39","1,100.55","1,117.44","136,100,000","18,077,985,665"
"Feb 21, 2017","1,079.28","1,117.25","1,076.93","1,115.30","186,868,992","18,041,455,273"
"Feb 20, 2017","1,048.69","1,080.49","1,041.69","1,079.98","109,478,000","17,468,244,508"
"Feb 19, 2017","1,054.76","1,056.81","1,043.46","1,047.87","77,423,296","16,946,913,346"
"Feb 18, 2017","1,049.21","1,061.10","1,046.96","1,054.42","99,073,504","17,051,064,834"
"Feb 17, 2017","1,026.12","1,053.17","1,025.64","1,046.21","136,474,000","16,916,338,976"
"Feb 16, 2017","1,007.65","1,033.37","1,007.65","1,027.44","122,277,000","16,610,905,026"
"Feb 15, 2017","1,006.21","1,008.84","1,001.58","1,007.48","89,759,400","16,286,329,282"
"Feb 14, 2017",991.73,"1,011.51",986.47,"1,004.55","137,946,000","16,237,219,721"
"Feb 13, 2017",998.89,"1,002.10",976.00,990.64,"100,607,000","16,010,322,103"
"Feb 12, 2017","1,003.52","1,004.76",996.92,999.18,"67,530,000","16,146,290,349"
"Feb 11, 2017",988.90,"1,009.29",982.83,"1,004.45","102,261,000","16,229,677,099"
"Feb 10, 2017",995.63,998.91,946.69,988.67,"190,452,000","15,973,053,725"
"Feb 09, 2017","1,064.70","1,088.99",953.34,994.38,"407,220,000","16,063,448,932"
"Feb 08, 2017","1,062.32","1,078.97","1,037.49","1,063.07","201,855,008","17,170,799,127"
"Feb 07, 2017","1,040.14","1,061.93","1,040.14","1,061.35","146,007,008","17,141,080,574"
"Feb 06, 2017","1,028.40","1,044.64","1,028.16","1,038.15","111,762,000","16,764,422,010"
"Feb 05, 2017","1,043.52","1,043.63","1,022.37","1,027.34","114,208,000","16,588,240,157"
"Feb 04, 2017","1,031.33","1,045.90","1,015.16","1,042.90","155,064,000","16,837,411,920"
"Feb 03, 2017","1,011.46","1,033.87","1,008.79","1,029.91","201,278,000","16,625,849,489"
"Feb 02, 2017",990.00,"1,013.52",983.22,"1,011.80","145,820,992","16,331,615,570"
"Feb 01, 2017",970.94,989.11,970.74,989.02,"150,110,000","15,962,015,276"
