Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 31, 2016",4.39,4.40,4.29,4.33,"9,210,720","212,503,138"
"Dec 30, 2016",4.56,4.56,4.29,4.39,"11,912,800","215,644,689"
"Dec 29, 2016",4.58,4.63,4.51,4.56,"9,352,850","223,676,935"
"Dec 28, 2016",4.49,4.67,4.49,4.57,"10,319,300","224,386,448"
"Dec 27, 2016",4.37,4.58,4.33,4.47,"9,294,450","219,307,108"
"Dec 26, 2016",4.35,4.47,4.28,4.36,"7,603,100","213,643,935"
"Dec 25, 2016",4.56,4.57,4.22,4.35,"11,363,100","213,168,342"
"Dec 24, 2016",4.65,4.77,4.42,4.55,"19,773,600","223,125,158"
"Dec 23, 2016",3.72,4.66,3.71,4.66,"15,539,100","228,149,363"
"Dec 22, 2016",3.67,3.75,3.66,3.71,"3,657,740","181,850,994"
"Dec 21, 2016",3.66,3.69,3.65,3.65,"2,913,250","178,946,727"
"Dec 20, 2016",3.66,3.66,3.64,3.66,"2,335,510","179,271,873"
"Dec 19, 2016",3.68,3.68,3.65,3.66,"2,274,070","179,294,513"
"Dec 18, 2016",3.70,3.71,3.66,3.68,"1,951,490","179,940,572"
"Dec 17, 2016",3.63,3.71,3.61,3.70,"2,559,210","180,891,699"
"Dec 16, 2016",3.63,3.65,3.61,3.63,"1,625,780","177,452,394"
"Dec 15, 2016",3.61,3.65,3.60,3.62,"2,679,340","177,217,751"
"Dec 14, 2016",3.66,3.66,3.59,3.62,"2,618,560","176,928,995"
"Dec 13, 2016",3.67,3.70,3.65,3.65,"1,962,750","178,377,518"
"Dec 12, 2016",3.64,3.67,3.62,3.66,"2,465,660","178,912,649"
"Dec 11, 2016",3.69,3.69,3.63,3.64,"1,948,170","177,672,525"
"Dec 10, 2016",3.69,3.70,3.64,3.68,"2,093,810","179,687,726"
"Dec 09, 2016",3.69,3.71,3.68,3.69,"1,758,140","180,183,369"
"Dec 08, 2016",3.60,3.73,3.60,3.69,"2,683,090","180,109,547"
"Dec 07, 2016",3.54,3.63,3.51,3.62,"2,537,240","176,388,678"
"Dec 06, 2016",3.49,3.56,3.49,3.54,"3,007,340","172,406,582"
"Dec 05, 2016",3.88,3.92,3.33,3.53,"11,106,200","172,020,407"
"Dec 04, 2016",3.93,3.95,3.90,3.90,"1,908,090","190,052,287"
"Dec 03, 2016",3.95,3.95,3.91,3.92,"1,805,780","191,186,224"
"Dec 02, 2016",3.92,3.96,3.92,3.95,"2,559,070","192,221,835"
"Dec 01, 2016",3.91,3.92,3.89,3.91,"1,985,600","190,346,608"
