Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 30, 2018",78.95,83.24,78.95,81.37,"276,550,016","4,655,306,527"
"Jun 29, 2018",74.81,80.18,73.17,78.77,"309,339,008","4,505,043,163"
"Jun 28, 2018",80.63,81.04,74.44,74.93,"263,414,000","4,284,330,181"
"Jun 27, 2018",76.93,81.34,75.86,80.66,"274,128,000","4,610,879,160"
"Jun 26, 2018",81.82,82.50,76.85,76.87,"258,432,992","4,393,058,423"
"Jun 25, 2018",80.37,86.07,79.02,81.83,"458,366,016","4,675,821,027"
"Jun 24, 2018",82.74,83.39,74.29,80.78,"449,884,992","4,614,286,500"
"Jun 23, 2018",85.09,86.36,81.64,82.60,"439,203,008","4,717,454,160"
"Jun 22, 2018",96.94,97.12,81.40,85.08,"458,636,992","4,857,442,768"
"Jun 21, 2018",97.88,98.87,96.36,96.93,"261,544,000","5,532,658,033"
"Jun 20, 2018",98.96,99.20,95.97,97.99,"261,392,000","5,592,175,727"
"Jun 19, 2018",98.73,100.82,97.40,98.84,"284,982,016","5,638,967,092"
"Jun 18, 2018",95.77,99.81,93.91,98.82,"282,937,984","5,636,516,739"
"Jun 17, 2018",97.72,98.66,95.53,96.10,"242,331,008","5,480,226,337"
"Jun 16, 2018",96.58,98.35,93.97,97.58,"259,324,992","5,562,876,559"
"Jun 15, 2018",101.11,101.11,95.60,96.68,"293,284,992","5,510,142,475"
"Jun 14, 2018",93.99,102.42,93.61,101.15,"367,742,016","5,764,020,026"
"Jun 13, 2018",100.80,100.95,91.29,94.08,"360,492,992","5,359,361,892"
"Jun 12, 2018",107.43,108.06,99.37,100.75,"333,163,008","5,738,282,059"
"Jun 11, 2018",106.54,108.85,104.12,107.52,"331,430,016","6,121,874,767"
"Jun 10, 2018",117.56,117.56,104.08,107.04,"399,889,984","6,093,573,160"
"Jun 09, 2018",120.11,121.03,117.74,117.74,"242,235,008","6,700,860,850"
"Jun 08, 2018",121.52,121.95,118.71,120.08,"285,831,008","6,832,464,151"
"Jun 07, 2018",121.34,123.18,119.62,121.43,"365,670,016","6,907,065,820"
"Jun 06, 2018",121.89,122.14,118.56,121.18,"324,158,016","6,891,340,696"
"Jun 05, 2018",119.90,122.01,116.44,121.70,"300,892,000","6,918,872,000"
"Jun 04, 2018",125.21,126.33,118.73,119.90,"299,780,992","6,814,722,748"
"Jun 03, 2018",123.29,127.37,122.37,125.50,"322,787,008","7,130,994,474"
"Jun 02, 2018",119.83,123.89,118.96,123.31,"310,800,000","7,004,694,349"
"Jun 01, 2018",118.03,120.20,117.12,119.92,"290,886,016","6,810,365,343"
